billing_city,latitude,longitude
Missouri City,29.6185669,-95.5377215
Missouri City,29.6185669,-95.5377215
Missouri City,29.6185669,-95.5377215
Honolulu,21.304547,-157.855676
Willow Grove,40.1439985,-75.1157286
Oldham,53.5415797,-2.1147831
Auburn,47.3075369,-122.2301808
Huntington Beach,33.6783336,-118.000016
Newark,40.735657,-74.1723667
Tampa,27.9477595,-82.458444
Tampa,27.9477595,-82.458444
Tampa,27.9477595,-82.458444
Great Falls,47.5048851,-111.29189
Columbus,39.9622601,-83.0007065
Camdenton,38.011447950000004,-92.74487587453973
Camdenton,38.011447950000004,-92.74487587453973
Nanuet,41.0902848,-74.0148205
Seaside Park,39.9267832,-74.0763847
Los Angeles,34.0536909,-118.242766
Madisonville,37.3280037,-87.4986989
Greenfield,42.5876342,-72.6002068
Detroit,42.3315509,-83.0466403
Windermere,54.34776405,-2.9365786225164303
Louisville,38.2542376,-85.759407
Winston Salem,36.0998131,-80.2440518
Greenfield,42.5876342,-72.6002068
Greenfield,42.5876342,-72.6002068
New Market,52.3725948,4.9003449444811755
New Market,52.3725948,4.9003449444811755
Northbrook,42.128704,-87.8265089
Jackson,32.2998686,-90.1830408
Winston Salem,36.0998131,-80.2440518
Uniontown,39.900076,-79.7164326
Ponte Vedra Beach,30.2274645,-81.3800824
Camarillo,34.2176371,-119.0383541
Greenfield,42.5876342,-72.6002068
Oakhurst,40.2613085,-74.02665522857244
Raanana,32.1860244,34.8678359
Sterling Heights,42.5803122,-83.0302033
Belmont,47.7876,6.50373
West Sussex,51.0,-0.416667
Troutdale,45.5414373,-122.388599
Park Ridge,42.0112329,-87.8406031
Northfield,44.4582041,-93.161159
Madisonville,37.3280037,-87.4986989
Chichester,50.8364862,-0.7791721
Merrick,41.1650536,-98.0531937
Merrick,41.1650536,-98.0531937
Merrick,41.1650536,-98.0531937
Merrick,41.1650536,-98.0531937
Ventura,34.4458248,-119.0779359
Kildeer,42.1705807,-88.0478532
Cleveland,41.4996574,-81.6936772
San Juan Capistrano,33.5016932,-117.6625509
Rancho Mirage,33.775155,-116.41561930792648
San Juan Capistrano,33.5016932,-117.6625509
San Juan Capistrano,33.5016932,-117.6625509
Colorado Springs,38.8339578,-104.825348
Westchester,41.1763139,-73.7907554
Philadelphia,39.9527237,-75.1635262
Philadelphia,39.9527237,-75.1635262
Houston,29.7589382,-95.3676974
Camdenton,38.011447950000004,-92.74487587453973
San Jose,37.3361663,-121.890591
Portland,45.5202471,-122.674194
Camdenton,38.011447950000004,-92.74487587453973
Oakhurst,40.2613085,-74.02665522857244
Oakhurst,40.2613085,-74.02665522857244
Oakhurst,40.2613085,-74.02665522857244
Chicago,41.8755616,-87.6244212
Newark,40.735657,-74.1723667
Westport,41.1414855,-73.3578955
Jersey City,40.7215682,-74.047455
Kenilworth,42.0894728,-87.7149295
Jersey City,40.7215682,-74.047455
Los Alamitos,33.8038865,-118.0772433
Inverness,57.4790124,-4.225739
Plano,33.0136764,-96.6925096
Leesburg,28.810823,-81.8778582
Tenino,46.8567408,-122.8502933
Camdenton,38.011447950000004,-92.74487587453973
Jersey City,40.7215682,-74.047455
Willow Grove,40.1439985,-75.1157286
Auburn,47.3075369,-122.2301808
Auburn,47.3075369,-122.2301808
Troy,39.957373950000004,26.238017461011644
Toronto,43.6534817,-79.3839347
Newport Beach,33.6170092,-117.9294401
Newport Beach,33.6170092,-117.9294401
Newport Beach,33.6170092,-117.9294401
Newport Beach,33.6170092,-117.9294401
Newport Beach,33.6170092,-117.9294401
Albuquerque,35.0841034,-106.650985
Baltimore,39.2908816,-76.610759
Baltimore,39.2908816,-76.610759
Los Alamitos,33.8038865,-118.0772433
San Jose,37.3361663,-121.890591
Shakerheights,,
Santa Clara,37.2333253,-121.6846349
Santa Clara,37.2333253,-121.6846349
Saint Louis,38.6280278,-90.1910154
Portland,45.5202471,-122.674194
Portland,45.5202471,-122.674194
Beaufort,43.4593,1.11138
Dromore,54.4152683,-6.1495064
Great Falls,47.5048851,-111.29189
Nelson,-41.2710849,173.2836756
Antioch,38.0049214,-121.805789
Atlanta,33.7489924,-84.3902644
Cincinnati,39.1014537,-84.5124602
Chicago,41.8755616,-87.6244212
White Bear Lake,45.0838098,-93.0069304
Union,37.4616454,-89.2504793
Mcdade,30.2864972,-97.240054
Sharpsburg,40.8018143,-94.6408202
Roswell,34.02332,-84.360022
Burnsville,44.7670567,-93.2773887
Tulsa,36.1563122,-95.9927516
Tulsa,36.1563122,-95.9927516
Roswell,34.02332,-84.360022
Newport Beach,33.6170092,-117.9294401
Aliso Viejo,33.5761376,-117.7258122
Newfane,42.9855947,-72.6554243
San Diego,32.7174202,-117.162772
Commerce Township,42.5911431,-83.4907721
Boonsboro,39.506926,-77.6522171
Guilford,36.0875688,-79.7888515
Shelton,41.3164856,-73.0931641
New York,40.7127281,-74.0060152
Hollywood,34.0980031,-118.329523
Panama City,30.1586518,-85.6602936
Arlington,32.7355816,-97.1071186
Reston,38.953055899999995,-77.35021396591173
Palm Springs,33.8246269,-116.540303
Roslindale,42.2912093,-71.1244966
Roslindale,42.2912093,-71.1244966
Redmond,47.6694141,-122.1238767
Clinton,41.2711458,-77.6984481
Little Chute,44.2799872,-88.3184394
Burnsville,44.7670567,-93.2773887
Jerusalem,31.78847185,35.21879441094499
Clinton,41.2711458,-77.6984481
Washougal,45.5878927,-122.3520764
Clinton,41.2711458,-77.6984481
Tampa,27.9477595,-82.458444
Wilmette,42.0719906,-87.682691
Tampa,27.9477595,-82.458444
Solomons,38.3350368,-76.4625722312668
Leland,34.236434,-78.0040029
Mattapoisett,41.658438,-70.8161468
Harwich,51.9445801,1.2898522
Rapid City,44.0806041,-103.228023
Glendale,34.1469416,-118.2478471
Carlsbad,33.1580933,-117.3505966
Rapid City,44.0806041,-103.228023
Edison,40.518157,-74.4113926
South San Francisco,37.6535403,-122.4168664
Lebanon,40.375713,-76.4626118
Harwich,51.9445801,1.2898522
Harwich,51.9445801,1.2898522
White Plains,41.0339862,-73.7629097
Noblesville,40.0455918,-86.0085955
Harwich,51.9445801,1.2898522
Harwich,51.9445801,1.2898522
White Plains,41.0339862,-73.7629097
Noblesville,40.0455918,-86.0085955
Palm Springs,33.8246269,-116.540303
Newport Beach,33.6170092,-117.9294401
Palm Springs,33.8246269,-116.540303
Lake Villa,42.4169651,-88.0739708
Tigard,45.4307473,-122.771933
Union,37.4616454,-89.2504793
Willow Grove,40.1439985,-75.1157286
Redondo Beach,33.8398289,-118.3845942
Cassopolis,41.9117134,-86.0100069
Tucson,32.2228765,-110.974847
Severna Park,39.070388,-76.5452409
Mckean,41.8019737,-78.5769879
Naples,40.8358846,14.2487679
Severna Park,39.070388,-76.5452409
Yakima,46.601557,-120.510842
Naples,40.8358846,14.2487679
Naples,40.8358846,14.2487679
"Sudbury,",46.49272,-80.991211
Ponte Vedra Beach,30.2274645,-81.3800824
Falls Church,38.882334,-77.1710914
Falls Church,38.882334,-77.1710914
Wellington,-41.2887953,174.7772114
Merrick,41.1650536,-98.0531937
Belfast,54.596391,-5.9301829
Falmouth,50.1552197,-5.0688262
Lutterworth,52.4552224,-1.1997815
Hudson,40.7381635,-74.0550731
Las Vegas,36.1672559,-115.148516
Hudson,40.7381635,-74.0550731
Falls Church,38.882334,-77.1710914
Laramie,41.3087527,-105.61518386177721
San Marino,43.9458623,12.458306
Alamo Heights,29.4832264,-98.468455
Fairfield,39.7886111,-82.6418883
Fairfield,39.7886111,-82.6418883
Alamo Heights,29.4832264,-98.468455
Findlay,41.0413873,-83.6503982
Cheney,47.9073765,3.9477501
The Villages,28.8759024,-81.98457902636167
Morton,37.1960735,-101.8099541
Newton,30.8118989,-93.740504
Virginia Beach,36.8496579,-75.9760751
Virginia Beach,36.8496579,-75.9760751
Plainview,34.1847936,-101.706841
Virginia Beach,36.8496579,-75.9760751
Springfield,39.7990175,-89.6439575
Virginia Beach,36.8496579,-75.9760751
Virginia Beach,36.8496579,-75.9760751
Plainview,34.1847936,-101.706841
San Miguel,38.0292476,-108.4712533
Beverly Hills,34.0696501,-118.3963062
Newport Beach,33.6170092,-117.9294401
San Miguel,38.0292476,-108.4712533
San Miguel,38.0292476,-108.4712533
San Miguel,38.0292476,-108.4712533
Huntsville,34.729847,-86.5859011
Liberty Twp,42.10981745,-84.42131146827023
Huntsville,34.729847,-86.5859011
Huntsville,34.729847,-86.5859011
Naples,40.8358846,14.2487679
Camdenton,38.011447950000004,-92.74487587453973
Flag Pond,36.015385,-82.5570836
Northfield,44.4582041,-93.161159
Northfield,44.4582041,-93.161159
Brooklyn,40.6526006,-73.9497211
Great Falls,47.5048851,-111.29189
Tucson,32.2228765,-110.974847
Fairfax,38.8156356,-77.2836849
El Paso,31.7601164,-106.4870404
Fairfax,38.8156356,-77.2836849
Morgan Hill,37.130408,-121.6544974
Houston,29.7589382,-95.3676974
Plano,33.0136764,-96.6925096
Corpus Christi,27.7635302,-97.4033191
Westborough,42.2694308,-71.6129907
Pottstown,40.2452976,-75.6496424
Royal Wootton Bassett,51.5441829,-1.8972078
Chicago,41.8755616,-87.6244212
Houston,29.7589382,-95.3676974
Salem,44.9391565,-123.033121
South Euclid,41.5231076,-81.5184553
Gloucester,51.8653705,-2.2458192
Deerfield,42.1711365,-87.8445119
Cumming,34.2073196,-84.1401926
Arlington,32.7355816,-97.1071186
Arlington,32.7355816,-97.1071186
Arlington,32.7355816,-97.1071186
Lakewood,33.8503463,-118.117191
Austin,30.2711286,-97.7436995
Austin,30.2711286,-97.7436995
Las Vegas,36.1672559,-115.148516
Arnold,38.4226711,-90.3758287
Chicago,41.8755616,-87.6244212
Salem,44.9391565,-123.033121
Pittsburgh,40.4416941,-79.9900861
Pittsburgh,40.4416941,-79.9900861
Pittsburgh,40.4416941,-79.9900861
Salem,44.9391565,-123.033121
Baton Rouge,30.4494155,-91.1869659
Fredonia,41.2847478,-91.3387659
Cedar Rapids,41.9758872,-91.6704053
Grass Valley,39.2190607,-121.06292
Brainerd,46.3580221,-94.2008288
Sayreville,40.4635362,-74.3618499
Severna Park,39.070388,-76.5452409
Sayreville,40.4635362,-74.3618499
Vancouver,49.2608724,-123.113952
Severna Park,39.070388,-76.5452409
Sayreville,40.4635362,-74.3618499
Placentia,44.8476352,9.666531257696896
Olalla,47.4305404,-122.5429467
Mulliken,42.762257,-84.8963815
Severna Park,39.070388,-76.5452409
Houston,29.7589382,-95.3676974
Springfield,39.7990175,-89.6439575
Flag Pond,36.015385,-82.5570836
Salt Lake City,40.7596198,-111.886797
Dallas,32.7762719,-96.7968559
Gloucester,51.8653705,-2.2458192
Staten Island,40.5724274,-74.14520078126053
Dallas,32.7762719,-96.7968559
Dallas,32.7762719,-96.7968559
Waltham,42.3756401,-71.2358004
Staten Island,40.5724274,-74.14520078126053
Monroe Township,43.690677199999996,-85.74073206987296
Monroe Township,43.690677199999996,-85.74073206987296
Monroe Township,43.690677199999996,-85.74073206987296
Dallas,32.7762719,-96.7968559
Aliso Viejo,33.5761376,-117.7258122
Oklahoma City,35.4729886,-97.5170536
Oklahoma City,35.4729886,-97.5170536
Oklahoma City,35.4729886,-97.5170536
Oklahoma City,35.4729886,-97.5170536
Ma On Shan,22.4227938,114.2302394
Ma On Shan,22.4227938,114.2302394
Ma On Shan,22.4227938,114.2302394
Jackson Center,40.4394935,-84.0402203
Urbandale,41.6274511,-93.7380243
Rochester,43.157285,-77.615214
Urbandale,41.6274511,-93.7380243
Urbandale,41.6274511,-93.7380243
Auburn,47.3075369,-122.2301808
Auburn,47.3075369,-122.2301808
Rochester,43.157285,-77.615214
Rochester,43.157285,-77.615214
Brainerd,46.3580221,-94.2008288
Little Chute,44.2799872,-88.3184394
Rancho Mirage,33.775155,-116.41561930792648
Mount Joy,40.1098561,-76.5033406
Schenectady,42.8142432,-73.9395687
Mount Hermon,40.9248201,-74.9937842
Hendersonville,35.3187279,-82.4609528
Depew,42.9022047,-78.6956723
Brooklyn,40.6526006,-73.9497211
Brooklyn,40.6526006,-73.9497211
Burlingame,37.5780965,-122.3473099
Ashburn,39.030019100000004,-77.46964646557657
Burlingame,37.5780965,-122.3473099
Oakland Gardens,40.753991,-73.765966
Burlingame,37.5780965,-122.3473099
Canton,23.1301964,113.2592945
Ashton Under Lyne,53.4865407,-2.098691
Canton,23.1301964,113.2592945
Hudson,40.7381635,-74.0550731
Marlton,38.7739517,-76.7900392
Burlingame,37.5780965,-122.3473099
Stoney Creek,49.987939,-117.9585273
San Juan Capisrano,,
Bellevue,47.6144219,-122.192337
Marlton,38.7739517,-76.7900392
Canton,23.1301964,113.2592945
Marlton,38.7739517,-76.7900392
Bluffton,46.4691278,-95.2330859
Porter Ranch,34.2818164,-118.5612714
Sunbury On Thames,51.4077066,-0.4118589
Sunbury On Thames,51.4077066,-0.4118589
Sunbury On Thames,51.4077066,-0.4118589
Fort Lee,40.8509333,-73.9701382
Camarillo,34.2176371,-119.0383541
Saugerties,42.0775906,-73.9529126
Saint Johns,29.9032284,-81.4145468
Saint Johns,29.9032284,-81.4145468
Saint Johns,29.9032284,-81.4145468
Fort Lee,40.8509333,-73.9701382
Houston,29.7589382,-95.3676974
Lansing,42.7337712,-84.5553805
Lansing,42.7337712,-84.5553805
Bronx,40.8466508,-73.8785937
Mequon,43.2219088,-87.9822969
Bushey Heath,51.6347592,-0.3426411
Bushey Heath,51.6347592,-0.3426411
Lansing,42.7337712,-84.5553805
Omaha,41.2587459,-95.9383758
Oakland,37.8044557,-122.271356
Lansing,42.7337712,-84.5553805
Buena Vista,42.7445814,-95.1127525
Bronx,40.8466508,-73.8785937
Lyons,41.811108,-87.8232695
Bushey Heath,51.6347592,-0.3426411
Lansing,42.7337712,-84.5553805
Calgary,51.0456064,-114.057541
Lyons,41.811108,-87.8232695
Asheville,35.595363,-82.5508407
Willow Grove,40.1439985,-75.1157286
Salem,44.9391565,-123.033121
Columbus,39.9622601,-83.0007065
Salem,44.9391565,-123.033121
San Lorenzo,38.010967,15.834398
Salem,44.9391565,-123.033121
San Antonio,29.4246002,-98.4951405
San Antonio,29.4246002,-98.4951405
El Dorado,38.7574137,-120.5276129
El Dorado,38.7574137,-120.5276129
El Dorado,38.7574137,-120.5276129
El Dorado,38.7574137,-120.5276129
Daytona Beach,29.2108147,-81.0228331
Auburn,47.3075369,-122.2301808
Auburn,47.3075369,-122.2301808
Sedona,34.8629426,-111.8137097
Oklahoma City,35.4729886,-97.5170536
Dayton,39.7589478,-84.1916069
Pine Grove,39.3493389,-123.8141821
Oklahoma City,35.4729886,-97.5170536
Moab,38.5738096,-109.546214
Markham,43.8563707,-79.3376825
Markham,43.8563707,-79.3376825
Tucson,32.2228765,-110.974847
Markham,43.8563707,-79.3376825
Norwich,52.6285576,1.2923954
Norwich,52.6285576,1.2923954
Newport Beach,33.6170092,-117.9294401
Newport Beach,33.6170092,-117.9294401
Westwood,34.0668947,-118.439944
Grayson,33.5636114,-96.6702111
Aurora,41.7571701,-88.3147539
Clayton,42.8547706,-91.3667151
Jackson Center,40.4394935,-84.0402203
Newport Beach,33.6170092,-117.9294401
Newport Beach,33.6170092,-117.9294401
Pine Grove,39.3493389,-123.8141821
Visalia,36.3302284,-119.292058
Summerfield,38.5972705,-89.751762
Aurora,41.7571701,-88.3147539
Omaha,41.2587459,-95.9383758
Winchester,51.0612766,-1.3131692
Temple Ewell,51.1522504,1.2696217
Winchester,51.0612766,-1.3131692
Cheney,47.9073765,3.9477501
Winchester,51.0612766,-1.3131692
Dallas,32.7762719,-96.7968559
Dallas,32.7762719,-96.7968559
Dallas,32.7762719,-96.7968559
Dallas,32.7762719,-96.7968559
The Woodlands,30.1734194,-95.504686
Delray Beach,26.4614625,-80.0728201
Bluffton,46.4691278,-95.2330859
Galax,36.6612387,-80.9239671
Galax,36.6612387,-80.9239671
Galax,36.6612387,-80.9239671
Low Point,40.8725357,-89.3134198
Bedford,40.0271453,-78.5237447
Lexington,38.0464066,-84.4970393
Bedford,40.0271453,-78.5237447
Bedford,40.0271453,-78.5237447
Lexington,38.0464066,-84.4970393
Bradford,53.7944229,-1.7519186
Little Chute,44.2799872,-88.3184394
Bradford,53.7944229,-1.7519186
Bradford,53.7944229,-1.7519186
Jackson Center,40.4394935,-84.0402203
Tenino,46.8567408,-122.8502933
Newport Beach,33.6170092,-117.9294401
Willow Grove,40.1439985,-75.1157286
Cedar City,37.6774238,-113.061827
Fort Lee,40.8509333,-73.9701382
Baltimore,39.2908816,-76.610759
Chicago Ridge,41.7014217,-87.7792196
Tullahoma,35.3620235,-86.2094342
Tullahoma,35.3620235,-86.2094342
Galax,36.6612387,-80.9239671
Galax,36.6612387,-80.9239671
Galax,36.6612387,-80.9239671
Waterford,52.2609997,-7.1119081
Dallas,32.7762719,-96.7968559
New Taipei City 231,24.997757149999998,121.46255745976978
Downers Grove,41.7936822,-88.0102281
Downers Grove,41.7936822,-88.0102281
West Chester,39.9597213,-75.6059638
Missouri City,29.6185669,-95.5377215
Shirley,40.8012894,-72.8675941
New York,40.7127281,-74.0060152
San Francisco,37.7792588,-122.4193286
Saratoga Springs,43.0821793,-73.7853915
London,51.5074456,-0.1277653
Monroe Township,43.690677199999996,-85.74073206987296
Monroe Township,43.690677199999996,-85.74073206987296
Cedar City,37.6774238,-113.061827
Jacksonville,30.3321838,-81.655651
Cedar City,37.6774238,-113.061827
Monroe Township,43.690677199999996,-85.74073206987296
Marysville,48.0517429,-122.1768209
Pine Grove,39.3493389,-123.8141821
Newton Centre,42.3294468,-71.1923842
Missouri City,29.6185669,-95.5377215
Croydon,51.3550556,-0.0643103753173489
Redlands,34.0550328,-117.1827445
Montclair,40.8164458,-74.2210643
Croydon,51.3550556,-0.0643103753173489
Pembroke,35.9281313,14.4795722
Pembroke,35.9281313,14.4795722
Fairfax,38.8156356,-77.2836849
Broken Arrow,36.0525993,-95.7908195
Tullahoma,35.3620235,-86.2094342
Broken Arrow,36.0525993,-95.7908195
Tullahoma,35.3620235,-86.2094342
Grand Junction,39.0672568,-108.56448
Grand Junction,39.0672568,-108.56448
Glendora,34.1361187,-117.865339
Lebanon,40.375713,-76.4626118
Glendora,34.1361187,-117.865339
Mattapan,42.2723208,-71.0869953
נוה צוף חלמיש,32.005504,35.1220258
Roswell,34.02332,-84.360022
Royal Wootton Bassett,51.5441829,-1.8972078
Royal Wootton Bassett,51.5441829,-1.8972078
Eastbourne,50.7664372,0.2781546
Sacramento,38.5810606,-121.493895
Chicago,41.8755616,-87.6244212
Brooklyn,40.6526006,-73.9497211
Tullahoma,35.3620235,-86.2094342
Panama City,30.1586518,-85.6602936
Hudson,40.7381635,-74.0550731
Houston,29.7589382,-95.3676974
Hudson,40.7381635,-74.0550731
Oak Brook,41.8328085,-87.9289504
Hudson,40.7381635,-74.0550731
Hudson,40.7381635,-74.0550731
New York,40.7127281,-74.0060152
Wednesbury,52.5521806,-2.0224441
Kalispell,48.202158,-114.315321
Pine Bush,41.6081385,-74.2988744
Savage,44.7779041,-93.3356204
Hendersonville,35.3187279,-82.4609528
Redmond,47.6694141,-122.1238767
Pine,46.0820957,-92.7542126
Sherwood,34.8150907,-92.2243153
Mcdade,30.2864972,-97.240054
Mcdade,30.2864972,-97.240054
Malden,42.4268484,-71.0683741
Billings,45.7874957,-108.49607
Sydney,-33.8698439,151.2082848
Sydney,-33.8698439,151.2082848
Daly City,37.6904826,-122.47267
Yorktown,37.2378875,-76.5080633
Kenilworth,42.0894728,-87.7149295
Whitehall,51.5023278,-0.1260912
Natick,42.2836393,-71.346996
אלעד,32.0500659,34.9521522
Karney Shomron,32.1709826,35.08924
Alpharetta,34.0709576,-84.2747329
Culver City,34.0211224,-118.396466
Hoquiam,46.980929,-123.889335
Hoquiam,46.980929,-123.889335
Hollywood,34.0980031,-118.329523
Hollywood,34.0980031,-118.329523
Pembroke,35.9281313,14.4795722
Allendale,32.9635006,-81.3400056
Allendale,32.9635006,-81.3400056
Washington,38.8950368,-77.0365427
Vienna,48.2083537,16.3725042
Littleton,39.613321,-105.016649
Muskegon,43.2484584,-86.129351
Eugene,44.0505054,-123.0950506
San Jose,37.3361663,-121.890591
Pittsburgh,40.4416941,-79.9900861
Pittsburgh,40.4416941,-79.9900861
Leonia,40.8617353,-73.9880495
Rome,41.8933203,12.4829321
Medford,42.4184296,-71.1061639
Las Vegas,36.1672559,-115.148516
Cambusbarron Stirling,56.1092899,-3.9679557
Mineola,40.7492678,-73.6406845
Washington,38.8950368,-77.0365427
San Carlos,15.926773,120.3475584
Fremont,37.5482697,-121.988571
Fremont,37.5482697,-121.988571
Issaquah,47.5348778,-122.043297
Pottstown,40.2452976,-75.6496424
Issaquah,47.5348778,-122.043297
Fort Lee,40.8509333,-73.9701382
Fremont,37.5482697,-121.988571
Fremont,37.5482697,-121.988571
Fremont,37.5482697,-121.988571
Fort Lee,40.8509333,-73.9701382
Northfield,44.4582041,-93.161159
Orlando,28.5421109,-81.3790304
Northfield,44.4582041,-93.161159
Purcellville,39.1366223,-77.7145945
Purcellville,39.1366223,-77.7145945
Elk Grove Village,42.0087978,-87.9414608
New York,40.7127281,-74.0060152
San Marcos,29.8826436,-97.9405828
Redmond,47.6694141,-122.1238767
Rensselaer,42.7091389,-73.5107732
Gilford,43.4941889,-83.6219063
Rensselaer,42.7091389,-73.5107732
New Milford,42.1798043,-89.05669931869377
Gilford,43.4941889,-83.6219063
Houston,29.7589382,-95.3676974
Issaquah,47.5348778,-122.043297
Houston,29.7589382,-95.3676974
Rensselaer,42.7091389,-73.5107732
Tucson,32.2228765,-110.974847
Henryville,45.137008,-73.191605
Delavan,43.7677968,-94.0196815
Tavares,-31.287471,-51.0897986
Leesburg,28.810823,-81.8778582
Leesburg,28.810823,-81.8778582
Evesham,52.0940158,-1.9483083
Leesburg,28.810823,-81.8778582
Belton,31.0560132,-97.464453
Lebanon,40.375713,-76.4626118
Highlands Ranch,39.5497243,-104.969565
Powell,37.8192526,-83.8239902
Medford,42.4184296,-71.1061639
Fishers,39.9555928,-86.0138729
New York,40.7127281,-74.0060152
Medford,42.4184296,-71.1061639
Greenville,34.851354,-82.3984882
Darien,41.0787079,-73.4692873
Austin,30.2711286,-97.7436995
Lakewood,33.8503463,-118.117191
Lakewood,33.8503463,-118.117191
Brooklyn,40.6526006,-73.9497211
Brooklyn,40.6526006,-73.9497211
Fort Worth,32.753177,-97.3327459
Scranton,41.4086874,-75.6621294
Rensselaer,42.7091389,-73.5107732
Fort Worth,32.753177,-97.3327459
Enfield,51.6520851,-0.0810175
Enfield,51.6520851,-0.0810175
Weston,51.3471927,-2.9778916
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Westminster,51.4973206,-0.137149
Oakhurst,40.2613085,-74.02665522857244
Oakhurst,40.2613085,-74.02665522857244
Green Brook,40.6276536,-74.4177671
Hayward,37.6688205,-122.080796
Mckinney,33.1976496,-96.6154471
Ballston Lake,42.9117428,-73.8681782
Ballston Lake,42.9117428,-73.8681782
Muskegon,43.2484584,-86.129351
Hudson,40.7381635,-74.0550731
Desoto,27.190253,-81.8244232
Twenty Nine Palms,34.1349264,-116.1046361
Hudson,40.7381635,-74.0550731
Long Branch,40.3042778,-73.9923596
Hudson,40.7381635,-74.0550731
Louisville,38.2542376,-85.759407
Winchester,51.0612766,-1.3131692
Winchester,51.0612766,-1.3131692
Lithia Springs,33.7939953,-84.6604899
Great Neck,40.8006567,-73.7284647
Great Neck,40.8006567,-73.7284647
Newark,40.735657,-74.1723667
Denver,39.7392364,-104.984862
Yuba City,39.1404477,-121.6169108
Alexandria,44.83495335,8.745030418605868
Alexandria,44.83495335,8.745030418605868
Roswell,34.02332,-84.360022
Roswell,34.02332,-84.360022
Surrey,51.2715316,-0.3414523511290909
Rome,41.8933203,12.4829321
Surrey,51.2715316,-0.3414523511290909
Greenville,34.851354,-82.3984882
El Cajon,32.7947731,-116.962526
Gillette,44.290635,-105.501876
El Cajon,32.7947731,-116.962526
Greenville,34.851354,-82.3984882
San Diego,32.7174202,-117.162772
Greenville,34.851354,-82.3984882
Minden,52.2881045,8.9168852
Minden,52.2881045,8.9168852
Fort Worth,32.753177,-97.3327459
North Kingstown,41.5514283,-71.4693875
Livonia,42.36837,-83.3527097
Honolulu,21.304547,-157.855676
Haymarket,55.9451838,-3.2193738
Pittsburgh,40.4416941,-79.9900861
Woking,51.3201891,-0.5564726
Haymarket,55.9451838,-3.2193738
Honolulu,21.304547,-157.855676
Woking,51.3201891,-0.5564726
Council Bluffs,41.258841,-95.8519484
Council Bluffs,41.258841,-95.8519484
Jersey City,40.7215682,-74.047455
Jersey City,40.7215682,-74.047455
Council Bluffs,41.258841,-95.8519484
Nashville,36.1622767,-86.7742984
Winona,43.9582272,-91.7807784
Camarillo,34.2176371,-119.0383541
Ocala,29.1871986,-82.1400923
San Antonio,29.4246002,-98.4951405
San Antonio,29.4246002,-98.4951405
Newark,40.735657,-74.1723667
Ocala,29.1871986,-82.1400923
Dallas,32.7762719,-96.7968559
Louisville,38.2542376,-85.759407
Las Vegas,36.1672559,-115.148516
West Covina,34.0686208,-117.9389526
Springfield,39.7990175,-89.6439575
Las Vegas,36.1672559,-115.148516
Las Vegas,36.1672559,-115.148516
Las Vegas,36.1672559,-115.148516
Las Vegas,36.1672559,-115.148516
Stone Mountain,33.8062166,-84.1457505
Norwich,52.6285576,1.2923954
San Antonio,29.4246002,-98.4951405
Fishers,39.9555928,-86.0138729
Rancho Murieta,38.510062149999996,-121.06504706543953
Rancho Murieta,38.510062149999996,-121.06504706543953
Hamilton,43.2560802,-79.8728583
Rancho Murieta,38.510062149999996,-121.06504706543953
Rancho Murieta,38.510062149999996,-121.06504706543953
Rancho Murieta,38.510062149999996,-121.06504706543953
Durham,54.666667,-1.75
Wilkes Barre,41.2464824,-75.8817316
Rancho Murieta,38.510062149999996,-121.06504706543953
Rancho Murieta,38.510062149999996,-121.06504706543953
Manteca,37.7986184,-121.2117148
Rancho Murieta,38.510062149999996,-121.06504706543953
Rancho Murieta,38.510062149999996,-121.06504706543953
Rancho Murieta,38.510062149999996,-121.06504706543953
Hamilton,43.2560802,-79.8728583
Rancho Murieta,38.510062149999996,-121.06504706543953
Fort Lee,40.8509333,-73.9701382
Ellenton,31.1773515,-83.5874051
Hamden,42.1911969,-74.9946083
Ashburn,39.030019100000004,-77.46964646557657
Madisonville,37.3280037,-87.4986989
Staten Island,40.5724274,-74.14520078126053
Savannah,32.0790074,-81.0921335
Madisonville,37.3280037,-87.4986989
Canonsburgh,,
Hamden,42.1911969,-74.9946083
Staten Island,40.5724274,-74.14520078126053
Ellenton,31.1773515,-83.5874051
Los Alamitos,33.8038865,-118.0772433
Ellenton,31.1773515,-83.5874051
Winchendon,42.6815126,-72.0499767
Canonsburgh,,
Savannah,32.0790074,-81.0921335
Duncan,34.5023029,-97.9578129
Vancouver,49.2608724,-123.113952
Madisonville,37.3280037,-87.4986989
Leesburg,28.810823,-81.8778582
Rome,41.8933203,12.4829321
Herzliya,32.1738827,34.82630886089957
Washington,38.8950368,-77.0365427
Chapel Hill,35.9131542,-79.05578
Chapel Hill,35.9131542,-79.05578
New York,40.7127281,-74.0060152
Gloucestershire,51.8333313,-2.1666674
Pottstown,40.2452976,-75.6496424
New York,40.7127281,-74.0060152
South Euclid,41.5231076,-81.5184553
Coronado,32.6915199,-117.1766947
Richmond Hill,43.8801166,-79.4392925
Richmond Hill,43.8801166,-79.4392925
Powell,37.8192526,-83.8239902
Flushing,40.7654301,-73.8174291
Delavan,43.7677968,-94.0196815
Virginia Beach,36.8496579,-75.9760751
Leeds,53.7974185,-1.5437941
Naples,40.8358846,14.2487679
